"","rho","correlation","pval","samples","num_nodes","pearson_r"
"881",0.187757652951404,0.000753705005486914,0.728,9200,10,0.88
"882",0.187757652951404,0.241509562661496,0.823,9200,10,0.88
"883",0.187757652951404,0.220317850635795,0.864,9200,10,0.88
"884",0.187757652951404,0.106534746857882,0.645,9200,10,0.88
"885",0.187757652951404,0.0741395883011236,0.457,9200,10,0.88
"886",0.187757652951404,0.140152134585188,0.945,9200,10,0.88
"887",0.187757652951404,0.28398944725537,0.975,9200,10,0.88
"888",0.187757652951404,0.147261033556462,0.039,9200,10,0.88
"889",0.187757652951404,0.387454415026222,0.015,9200,10,0.88
"890",0.187757652951404,0.184658767102759,0.928,9200,10,0.88
"891",0.187757652951404,0.011202335178905,0.395,9200,10,0.88
"892",0.187757652951404,0.0378160024710188,0.467,9200,10,0.88
"893",0.187757652951404,0.14073358741455,0.095,9200,10,0.88
"894",0.187757652951404,0.264156088934824,0.908,9200,10,0.88
"895",0.187757652951404,-0.0144167392844617,0.752,9200,10,0.88
"896",0.187757652951404,0.279048277898725,0.262,9200,10,0.88
"897",0.187757652951404,-0.0851745430428815,0.941,9200,10,0.88
"898",0.187757652951404,0.1466786404482,0.185,9200,10,0.88
"899",0.187757652951404,0.275267348374563,0.359,9200,10,0.88
"900",0.187757652951404,0.277693608321479,0.646,9200,10,0.88
"901",0.274586636805907,0.274196719153286,0.211,1200,100,0.425
"902",0.274586636805907,0.282113600488141,0.958,1200,100,0.425
"903",0.274586636805907,0.282276927681183,0.038,1200,100,0.425
"904",0.274586636805907,0.27852192294432,0.831,1200,100,0.425
"905",0.274586636805907,0.281696633696339,0.298,1200,100,0.425
"906",0.274586636805907,0.281999440489121,0.003,1200,100,0.425
"907",0.274586636805907,0.26881040324453,0.181,1200,100,0.425
"908",0.274586636805907,0.2638675506819,0.013,1200,100,0.425
"909",0.274586636805907,0.267101045192644,0.258,1200,100,0.425
"910",0.274586636805907,0.278962599803614,0.5,1200,100,0.425
"911",0.274586636805907,0.264628811849347,0.149,1200,100,0.425
"912",0.274586636805907,0.275683000758043,0.72,1200,100,0.425
"913",0.274586636805907,0.276659879893872,0.039,1200,100,0.425
"914",0.274586636805907,0.262993723445487,0.029,1200,100,0.425
"915",0.274586636805907,0.255389590263088,0.018,1200,100,0.425
"916",0.274586636805907,0.266676514007902,0.018,1200,100,0.425
"917",0.274586636805907,0.266011616424418,0.574,1200,100,0.425
"918",0.274586636805907,0.274461435468128,0.512,1200,100,0.425
"919",0.274586636805907,0.271119910512027,0.675,1200,100,0.425
"920",0.274586636805907,0.27063349289727,0.162,1200,100,0.425
"921",0.274586636805907,0.261345098140376,0.822,1200,100,0.425
"922",0.274586636805907,0.25108631260885,0.378,1200,100,0.425
"923",0.274586636805907,0.272383039969342,0.011,1200,100,0.425
"924",0.274586636805907,0.270003903366298,0.531,1200,100,0.425
"925",0.274586636805907,0.273491600697177,0.078,1200,100,0.425
"926",0.274586636805907,0.275499947081704,0.083,1200,100,0.425
"927",0.274586636805907,0.276238934601562,0.032,1200,100,0.425
"928",0.274586636805907,0.272123079766375,0.484,1200,100,0.425
"929",0.274586636805907,0.263150127831477,0.009,1200,100,0.425
"930",0.274586636805907,0.267653988024101,0.299,1200,100,0.425
"931",0.274586636805907,0.270852070112644,0.251,1200,100,0.425
"932",0.274586636805907,0.276851402504833,0.352,1200,100,0.425
"933",0.274586636805907,0.267771798111475,0.375,1200,100,0.425
"934",0.274586636805907,0.260777516956,0.02,1200,100,0.425
"935",0.274586636805907,0.272366273262799,0.05,1200,100,0.425
"936",0.274586636805907,0.258325140955231,0.741,1200,100,0.425
"937",0.274586636805907,0.260995701814945,0.389,1200,100,0.425
"938",0.274586636805907,0.285686883894409,0.159,1200,100,0.425
"939",0.274586636805907,0.254919508938745,0.085,1200,100,0.425
"940",0.274586636805907,0.264741010874663,0.116,1200,100,0.425
"941",0.274586636805907,0.284900029568449,0.004,1200,100,0.425
"942",0.274586636805907,0.283788013971617,0.302,1200,100,0.425
"943",0.274586636805907,0.274954701290668,0.332,1200,100,0.425
"944",0.274586636805907,0.27551604569495,0.778,1200,100,0.425
"945",0.274586636805907,0.267428066129173,0.776,1200,100,0.425
"946",0.274586636805907,0.263987025337655,0.648,1200,100,0.425
"947",0.274586636805907,0.288514964311298,0.754,1200,100,0.425
"948",0.274586636805907,0.276602402567981,0.218,1200,100,0.425
"949",0.274586636805907,0.285779646427303,0.315,1200,100,0.425
"950",0.274586636805907,0.261943436561347,0.264,1200,100,0.425
"951",0.274586636805907,0.269229204590358,0.158,1200,100,0.425
"952",0.274586636805907,0.276986815941763,0.264,1200,100,0.425
"953",0.274586636805907,0.274844594339738,0.94,1200,100,0.425
"954",0.274586636805907,0.260039919927139,0.771,1200,100,0.425
"955",0.274586636805907,0.27811203816221,0.214,1200,100,0.425
"956",0.274586636805907,0.28799016301781,0.367,1200,100,0.425
"957",0.274586636805907,0.275468169153954,0.314,1200,100,0.425
"958",0.274586636805907,0.289691713742897,0.414,1200,100,0.425
"959",0.274586636805907,0.262790176913454,0.313,1200,100,0.425
"960",0.274586636805907,0.27523905161895,0.124,1200,100,0.425
"961",0.274586636805907,0.270712222255695,0.865,1200,100,0.425
"962",0.274586636805907,0.265699312524144,0.264,1200,100,0.425
"963",0.274586636805907,0.267967724685208,0.727,1200,100,0.425
"964",0.274586636805907,0.270898419419218,0.542,1200,100,0.425
"965",0.274586636805907,0.268483476450475,0.188,1200,100,0.425
"966",0.274586636805907,0.263627294991775,0.002,1200,100,0.425
"967",0.274586636805907,0.270409706159195,0.805,1200,100,0.425
"968",0.274586636805907,0.28806707906431,0.161,1200,100,0.425
"969",0.274586636805907,0.278143940457027,0.4,1200,100,0.425
"970",0.274586636805907,0.278272665624052,0.014,1200,100,0.425
"971",0.274586636805907,0.260548240670428,0.308,1200,100,0.425
"972",0.274586636805907,0.262262907079515,0.445,1200,100,0.425
"973",0.274586636805907,0.259818339184258,0.18,1200,100,0.425
"974",0.274586636805907,0.275258812781056,0.552,1200,100,0.425
"975",0.274586636805907,0.27843618956278,0.12,1200,100,0.425
"976",0.274586636805907,0.27414531855017,0.163,1200,100,0.425
"977",0.274586636805907,0.282223055513654,0.054,1200,100,0.425
"978",0.274586636805907,0.283593371878191,0.261,1200,100,0.425
"979",0.274586636805907,0.278388237002519,0.049,1200,100,0.425
"980",0.274586636805907,0.286583229362153,0.705,1200,100,0.425
"981",0.274586636805907,0.284218681389133,0.063,1200,100,0.425
"982",0.274586636805907,0.273706390870773,0.05,1200,100,0.425
"983",0.274586636805907,0.277515526374713,0.18,1200,100,0.425
"984",0.274586636805907,0.298741316837815,0.431,1200,100,0.425
"985",0.274586636805907,0.290244196569937,0.259,1200,100,0.425
"986",0.274586636805907,0.270857586967682,0.213,1200,100,0.425
"987",0.274586636805907,0.290933697744715,0.001,1200,100,0.425
"988",0.274586636805907,0.28033705851742,0.399,1200,100,0.425
"989",0.274586636805907,0.282259436776894,0.344,1200,100,0.425
"990",0.274586636805907,0.272771276402184,0.201,1200,100,0.425
"991",0.274586636805907,0.265517200596281,0.337,1200,100,0.425
"992",0.274586636805907,0.269338496086456,0.004,1200,100,0.425
"993",0.274586636805907,0.277597202599478,0.593,1200,100,0.425
"994",0.274586636805907,0.2837124372189,0.183,1200,100,0.425
"995",0.274586636805907,0.291078276206318,0.147,1200,100,0.425
"996",0.274586636805907,0.273828377248483,0.38,1200,100,0.425
"997",0.274586636805907,0.259554526319199,0.07,1200,100,0.425
"998",0.274586636805907,0.279831825466679,0.009,1200,100,0.425
"999",0.274586636805907,0.286728024732873,0.071,1200,100,0.425
"1000",0.274586636805907,0.259008796946247,0.335,1200,100,0.425
